scenario,episode,eval_reward
split_rush,10,-135312.0
split_rush,20,-378147.0
split_rush,30,-4277804.0
split_rush,40,-839927.0
split_rush,50,-1471773.0
split_rush,60,-1226043.0
split_rush,70,-41667.0
split_rush,80,-71196.0
split_rush,90,-123735.0
split_rush,100,-80640.0
split_rush,110,-340969.0
split_rush,120,-92054.0
split_rush,130,-54153.0
split_rush,140,-47457.0
split_rush,150,-41198.0
split_rush,160,-35398.0
split_rush,170,-46149.0
split_rush,180,-44267.0
split_rush,190,-34962.0
split_rush,200,-42737.0
split_rush,210,-36155.0
split_rush,220,-38443.0
split_rush,230,-36680.0
split_rush,240,-52542.0
split_rush,250,-32182.0
split_rush,260,-39248.0
split_rush,270,-33251.0
split_rush,280,-38467.0
split_rush,290,-46522.0
split_rush,300,-30487.0
split_rush,310,-49952.0
split_rush,320,-48228.0
split_rush,330,-45412.0
split_rush,340,-36758.0
split_rush,350,-61614.0
split_rush,360,-51668.0
split_rush,370,-46166.0
split_rush,380,-42021.0
split_rush,390,-44086.0
split_rush,400,-37047.0
split_rush,410,-33584.0
split_rush,420,-40174.0
split_rush,430,-52245.0
split_rush,440,-41098.0
split_rush,450,-37720.0
split_rush,460,-41291.0
split_rush,470,-31990.0
split_rush,480,-37779.0
split_rush,490,-35491.0
split_rush,500,-48380.0
